,0,attributions,label_pred,score,tokens
374,,"[-0.0980656415719218, 0.011515722232359192, 0.17479375958648233, 0.5086931076912635, 0.12814551128420235, -0.004007228267425792, 0.019087073383245414, 0.12582083057945762, -0.03596237910552048, 0.3564510307944993, 0.17341770995315361, 0.07415075438812598, 0.002396006006852001, 0.028314434441809193, 0.06274374380216571, 0.10270901177211426, 0.07912687595830237, -0.031443522850867135, 0.16585771535555408, 0.01763651168738737, 0.0029420708436464793, 0.29793275760891635, 0.12615977024761055, 0.021834645722678504, -0.00964547112313004, -0.01436552852772909, -0.006089977431590284, -0.056614481207320065, -0.5876253237407361]",misc.forsale,0.6376908421516418,"['base', 'unit', '1', 'controller', 'all', 'cables', 'and', 'hook', '##ups', 'games', ':', 'ki', '##eth', 'courage', 'leg', '##enary', 'axe', 'fantasy', 'zone', 'victory', 'run', 'wrestling', 'challenge', 'blazing', 'lasers', 'military', 'madness', 'bloody', 'wolf']"
375,,"[-0.4634046814161425, 0.018842177467716353, 0.05789862198992113, 0.022657270924365248, 0.005473325548954517, 0.10031696558869437, 0.04279735948036038, 0.07430834407171157, 0.07732150357548018, 0.11165310956422961, -0.03651910184827704, -0.009213806671148196, -0.2696594509416283, 0.003972995262837523, -0.03951670086225571, -0.05424182209785969, -0.03212153158619846, -0.01786362383661919, 0.028690629144767554, 0.0633665340863114, 0.01346810532758943, 0.0003525452792532547, -0.011117373892755432, -0.006436483400717111, 0.12498104129020245, 0.10785024694219479, 0.13880693741992642, 0.04204077167398606, -0.009269494025355316, 0.014518956396516599, -0.03842200703154619, 0.06424573704146891, 0.09084985346114553, 0.007334635408509769, 0.017625819945859, 0.044776033084166215, 0.05854698867836609, 0.028914172153007626, 0.02455328306705891, -0.050172545308305165, 0.03189445917201419, 0.0020116584201653694, 0.11176650727251185, 0.022019012730570154, 0.20396586177783926, 0.25494908582718073, 0.13133170665852772, 0.05296690576581618, 0.040669747004754016, 0.048638936339492844, 0.13751855780154987, 0.04332533487945941, 0.037540513540101114, 0.06906170127969533, 0.0038079825057535295, 0.055373589109682646, 0.0588467880920486, -0.030534871513396327, 0.05831578420443616, 0.09637202870365678, 0.17985816649264522, 0.09451775158350002, 0.196525528140341, 0.06972286365460997, -0.013365416646970822, -0.04595402061096591, 0.06320047610824817, 0.06750199342043811, 0.03766224603890867, 0.03869955797843412, 0.04697225377922396, 0.12093572649574073, 0.051732291745540136, 0.11449224864988722, 0.28615690207724936, -0.08093650524164044, 0.0915547110315412, -0.04888585891205367, -0.004268038050477226, 0.04107378305955432, 0.08953412963015794, 0.06414563016250877, 0.06958298353188141, 0.0126343784326406, 0.0241533080204932, -0.00763270714845397, -0.012147650328781298, 0.03521609540907469, 0.03534005558425996, 0.06488747139190092, 0.15117056013456992, -0.011897006999215433, -0.0010949437196846048, 0.10228746668192862, 0.021512905309803678, 0.02497174605177788, -0.15105684092463575, 0.061030497503595155, 0.05622250412593748, -0.05556713458924708, 0.07012353836364597, 0.25889593326513405]",alt.atheism,0.4702608585357666,"['[', '.', '.', ']', 'possibly', 'the', 'parallel', 'just', 'stems', 'from', 'your', 'tending', 'to', 'use', 'bad', 'sources', '.', '.', '.', 'anyway', ',', 'don', ""'"", 't', 'you', 'think', 'that', 'similarity', 'is', 'rather', 'shallow', '?', 'you', ""'"", 're', 'only', 'looking', 'at', 'the', 'surface', ',', 'at', 'the', 'way', 'of', 'argument', '##ation', '.', 'and', 'now', 'you', 'should', 'perhaps', 'go', 'a', 'little', 'deeper', 'and', 'try', 'to', 'find', 'the', 'difference', ',', 'for', 'example', ',', 'find', 'out', 'whether', 'you', 'can', 'find', 'real', 'science', 'done', 'by', 'hitch', '##ing', '.', 'if', 'you', 'can', ""'"", 't', ',', 'will', 'you', 'then', 'admit', 'that', 'your', 'attempt', 'at', 'quoting', 'an', 'authority', 'has', 'back', '##fire', '##d', '?']"
376,,"[-0.08659690172966038, 0.0017997100495697994, 0.056450703175434276, 0.02210300279634136, 0.38181692534856154, -0.031701733056783775, -0.021073067626001005, 0.00451248346611734, -0.034668069400764785, -0.05580884357782253, -0.12223858698539616, 0.8095358166338061, -0.06355184007858311, 0.03043759839179856, 0.001425999455169458, 0.0027897500384224862, 0.018507654989964702, 0.020716245506679786, -0.048439821965956996, -0.008558979446232778, 0.04213991846661647, -0.06865458065815518, -0.06391150806917073, -0.00785878449991582, -0.023452645669789655, 0.0038791532330752876, -0.0038814062117601376, 0.07361567550427875, -0.037540022862384365, 0.0924180934663929, -0.038012312493119274, -0.012280761735918359, 0.0031741572643302733, 0.007471459024692481, -0.0798466000475652, -0.00426763351062185, 0.05831348935844326, -0.014769312274951197, -0.0265984728023761, 0.01443057360756943, 0.0028992092974065575, 0.0020430730314211706, 0.05513993912298183, -0.02595405952637232, -0.009268547171233276, -0.00916063054248959, 0.0033048653924195714, 0.008486053720752257, -0.007568173617297672, -0.010567914396514017, 0.0011651688740931007, 0.0897652554140449, -0.019182210482267634, 0.05136012367520413, -0.3231207842462018]",comp.windows.x,0.3275398910045624,"['i', 'know', 'nothing', 'about', 'sun', ""'"", 's', 'but', 'replacing', 'pieces', 'of', 'libraries', ',', 'shared', 'or', 'not', ',', 'is', 'straight', 'forward', 'on', 'rs', '/', '6000', ""'"", 's', '(', 'all', 'releases', ')', '.', 'extract', 'the', 'appropriate', 'pierce', 'with', 'ar', ';', 're', '##bin', '##d', 'the', '.', 'o', ';', 'and', 'replace', 'with', 'ar', '.', 'see', 'info', 'for', 'details', '.']"
377,,,,,
378,,,,,
379,,,,,
380,,,,,
381,,"[-0.28543352876615313, -0.0032732643208485063, 0.0247816537926992, 0.062077933597462394, 0.045048743801424526, 0.039207989688165294, 0.026198608792487352, 0.14406936045079607, 0.058435080628248516, 0.1536931010680401, 0.0396718192945079, -0.21745531635713358, 0.0728380212981827, 0.03074367778028432, 0.0440496387066038, 0.030622180330493024, -0.010712782213103723, 0.004686049294234873, 0.053185596967196734, 0.06775804469728679, -0.021420287399067536, -0.0196366066322785, 0.4293331652450864, 0.05510965491568558, -0.030949801030242426, -0.014078558863466907, 0.02700955366827968, -0.04167303200258206, 0.21214267924463373, -0.02949878150087328, -0.017867150377651568, -0.010274540974448503, 0.04796636420584862, 0.01016634587903241, 0.0115892150780556, 0.03758665353741676, 0.009443027007190281, 0.02701318437730184, 0.044746349994313206, 0.006031148574682523, 0.02857048123779828, -0.03051531341319498, 0.1416733958785953, -0.20357569207310136, 0.03432349392587568, 0.09904728928603476, 0.024352475390053217, -0.00957765653286186, 0.09189358860584905, 0.020047548244170196, 0.07445638521387943, 0.023610080941361297, 0.03636747207146571, 0.007541589901182653, 0.0050442320230978535, 0.030472864064788392, 0.018179354229142075, 0.09135119226680374, 0.017576148304925522, -0.036287572848089145, -0.052034885355522434, 0.06267911067330062, 0.03392543018602827, 0.046314620600208065, 0.03285881683283461, 0.055871643930235027, -0.09540644260240201, -0.07418030058537221, 0.002636396771591845, -0.013997550907950969, 0.27561548644809075, 0.112347667221499, 0.06089642707046537, 0.024953440521167866, 0.019015278309674567, -0.05845530823359462, 0.008112636015882727, 0.03551704532450283, 0.04688899523278588, 0.10477910000635736, 0.03337227345354316, 0.05125878521259447, 0.037637327503299935, 0.02523879083019229, 0.029124619299104107, 0.00980754180592391, 0.010779667946443363, 0.028226466170434155, -0.07811059158667634, 0.514369720245782, -0.04420551217849209, 0.00815701373653049, -0.01959886537087429, 0.0014366449690917397, 0.006562388921281925, 0.01865123738254703, -0.006544461511085048, 0.03673480229030783, -0.162297500058652]",talk.politics.misc,0.38216087222099304,"['i', 'is', 'a', 'strong', 'deter', '##ent', 'to', 'the', 'teens', 'that', 'are', 'executed', '.', 'they', 'won', ""'"", 't', 'do', 'that', 'again', '!', 'this', 'policy', 'cuts', 'way', 'down', 'on', 'repeat', 'offenders', '.', 'please', 'do', 'not', 'flame', 'me', '-', 'i', 'don', ""'"", 't', 'agree', 'with', 'capital', 'punishment', 'for', 'teen', ""'"", 's', '.', 'they', 'are', 'also', 'un', '##su', '##per', '##vis', '##ed', '.', 'with', 'proper', 'supervision', ',', 'they', 'would', 'not', 'be', 'throwing', 'rocks', '.', 'if', 'parents', 'cannot', 'provide', 'the', 'minimal', 'supervision', 'needed', 'to', 'stop', 'this', 'activity', ',', 'they', 'should', 'not', 'be', 'allowed', 'to', 'have', 'children', ':', '-', ')', 'notice', 'the', 'smiley', ';', '-', ')']"
382,,"[0.08995125453357831, -0.040908298708699, 0.024637439068362646, 0.04445380538337749, 0.10265848929253317, 0.6281482176655248, 0.1237196998884099, -0.009506792395548195, 0.04284256706374933, -0.007629724952483999, 0.01117131074788506, 0.08652849469795616, 0.316702829887166, -0.020545853187221092, 0.0644876824274497, -0.0030070743192692558, 0.022245430034944842, 0.03573581925331349, 0.014546306369757466, 0.06658822823301244, 0.00015997314578622204, 0.0690556445225067, 0.016164977267651197, 0.016262408812191754, -0.0060209638338724536, -0.004622746234837356, 0.31801308797768346, 0.05721693157610464, 0.020725849763098363, 0.45579483730523823, 0.25745905561855187, 0.16984376854893282, 5.6926559903202974e-05, 0.028284868952324464, 0.022829350781321638, 0.00023983125650758031, 0.011812832798276673, -0.011206657018823653, 0.024870392344244922, 0.031597318854775285, 0.01809006511068747, 0.017770659988648192, -0.0015887657108592823, 0.04279244353760554, -0.012017199498780249, 0.016293018291317605, 0.03399053104267024, 0.015864296360766583, 0.020033782829149645, 0.001405238801177544, 0.0023083416301321025, 0.04467821164653578, -0.004178937173775433, 0.016372706023007808, 0.0014681354687190475, 0.008707554826316632, -0.018609881518881717, 0.05629085202624372, -0.009372977273262676, -0.028016551537214905, 0.03359956509458186, -0.008024743563299075, 0.0004089044993455068, -0.0014197828812833808, 0.001966647890421709, 0.0052418248808152185, 0.0036607189050480854, 0.011110642443263338, 0.0007877105260849701, -0.003025551924583056, 0.030166158621925607, 0.0216231748406017, 0.02133955711427733, 0.03437082418810979, 0.023692701314548384, 0.034766345444084266, -0.02941089075081838, 0.029430017024969717, 0.03785275784649498, 0.01631852273316156, 0.006092163603368454, 0.012715882654173604, 0.004465772106402324, 0.002776415110763926, 0.033154028187280166, 0.021511564455995728, -0.08505441919203759]",talk.politics.mideast,0.9398799538612366,"['4', '.', 'annex', 'gaza', 'to', 'egypt', '.', '5', '.', 'annex', 'gaza', 'to', 'israel', '6', '.', 'maintain', 'the', 'status', 'quo', '.', '7', '.', 'partition', 'gaza', 'into', 'a', 'jewish', 'and', 'an', 'arab', 'state', '.', 'i', 'don', ""'"", 't', 'nec', '##isa', '##rily', 'support', 'any', 'of', 'these', ',', 'i', 'just', 'felt', 'like', 'pointing', 'out', 'there', 'are', 'way', 'more', 'than', 'three', 'solutions', '.', 'next', 'time', ',', 'maybe', 'we', ""'"", 'll', 'see', 'some', 'research', 'into', 'them', '.', '.', '.', '.', 'adam', 'adam', 'sho', '##sta', '##ck', 'adam', '@', 'das', '.', 'harvard', '.', 'ed', '##u']"
383,,"[-0.2794011002704362, 0.0016466102648940962, 0.004368689187832404, 0.008166990465538183, 0.007539696017125062, 0.01048586648273385, -3.9185169931088635e-05, -0.0018638731971003589, 0.006534970784808257, -0.007857954743828853, 0.008744003182992316, 0.007845801966120072, 0.0019606576576264743, 0.003780063557492117, 0.011415065630779311, 0.006329305769283281, 0.0019079309068899186, 0.013553591797663958, 0.00011129798633729075, 0.0031853706495648827, 0.014729380067352462, 0.00888060363302545, 0.004360299193209854, 0.01094983627688122, 0.011881702920178896, 0.0014390297866708466, 0.014447703989898168, 0.007454931000722458, 0.047673421884906184, -0.028841437805594734, -0.006628596955386569, -0.00249776726407858, 0.8678749069298916, -0.022682954120874146, 0.04435855581821377, 0.011196563516434003, 0.015457365025552349, 0.007700762732905023, 0.015008256928824402, 0.00597773831947586, 0.01034241009333133, 0.008413661092842611, 0.010640442157857118, 0.008087435938247529, 0.008532048057204245, 0.006787107994383272, 0.006998137588759581, 0.01890641146937257, 0.016624587742021045, 0.011741265873650642, 0.07210447419262189, 0.030436213597784003, 0.004317216258013418, 0.00204578905420001, 0.01856596395412002, 0.016476385311041505, 0.008180665097676017, 0.0014678515372320866, 0.023344537063134954, -0.010208198270432654, 0.004317755908841729, 0.0070853942201093995, -0.006802414527958946, 0.0059761487826272735, -0.0055800159168737425, -0.004428113975091643, 0.009658341713573092, 0.006774049826126972, -0.0010975944328278874, -0.0024370409106947463, -0.0012936220152161215, 0.00336425849386533, 0.006301437765361933, -0.00331566487892255, -0.005182994861205453, 0.00898734080235772, -0.002287625374961572, 0.0010977127942128565, -0.0010814467657177616, 0.0071052949540809, 0.0014761902533560408, 0.003022910312889557, 0.0007582046092840569, -0.0017106911184633698, 0.0022286238425735603, 0.00496350991601398, 0.0013756208474060986, 0.009079131908677296, 0.001183486993135469, 0.0005088410551616641, 0.001174816230574103, 0.0002797650140467126, -0.0003342201605383715, -0.001120773035134458, 0.00537088047652705, 0.009921109644927553, 0.002112203023349312, 0.003268632181131765, 0.0024062909512697285, 0.007481748101456198, 0.005952408600993884, 0.00033224631729549534, 0.01661249613120806, 0.002530278733782171, 0.0007928894913234305, 0.00800082563354254, 0.006634116722275342, 0.006266504477771112, 0.007611642147172568, 0.0015652326116872332, 0.005169937372697191, 0.00232895944351847, 0.003242824751422388, -0.0011997251800094982, 0.00023967661367526672, -0.0001854750731145144, 0.003852994119533306, -0.005953569938164608, 4.751380206299263e-05, -0.008979320471172704, -0.00772458251264203, -0.008489870588463063, 0.0032120484161554516, -0.009664909377459101, 0.0184236889939338, 0.006876508982084876, 0.004393170424488245, 0.0009736612868551212, 0.004497547419375415, 0.011868858270481513, 0.01893321884172865, -0.0004108712986686478, -0.0008460144288421509, -0.003010277329308818, -0.0019402961381031, 0.0033991028821960105, -0.0018973427839583236, -0.004966881585660623, -0.00043297971030263334, 0.0006648323142843766, 0.0004656586251788617, -0.003779887203783908, 0.0008345291396187294, -0.0028636191839435643, -0.004005875016041011, -0.003831345835999546, -0.003639945706054859, -0.0028364032988052582, -0.007232608106809236, -0.002991799198336574, -0.0019638712578635585, -0.0027047187217593602, -0.0037988474273983556, -0.0013621750089087164, 0.001386295908444887, -0.0016533118669668438, -0.0020868272497852596, 0.006366974028760053, 0.0008309262032824208, -0.0007118225772559667, -0.003507141777055529, 0.0004968443125784883, 0.0006469765531741179, -0.002826805004052412, 0.002217605215462764, 0.007362879882904277, 0.0007188491940260697, -0.0019005580049103103, 0.007902145804723757, -0.00032542804995825975, 0.0004597514353055904, -0.0037815407233864743, 0.0017961338778336659, -0.00164817144146481, 0.0019225407748553107, -0.0014167628372339068, -0.0058348090332892314, -0.00031029239682900584, -0.0012526886833612917, 0.003304679092610539, 0.015707948345641494, -0.014315520601012226, 0.005210591727883356, 0.0024992804328942183, 0.00013812629061738272, -0.0060740754553867335, -0.0014284549205538953, 0.0007020176721700144, -0.0029990397451622546, 0.01000237964741019, 0.003414934723736728, 0.010630856461045675, 0.01147072755620822, -0.015846116628336137, 0.007053641705054125, -0.0037235471782170876, 0.0030009105103879215, 0.00277349577278927, 0.0006650462822089363, 0.002146851912501249, -0.0003019762903468546, 0.001825782242720763, -0.00020001341835873396, -0.0004771850827334026, 0.004678464096133937, 0.006480485382826155, 0.009081312719731102, 0.024780133430163876, -0.003341758421415186, -0.001659753655167487, 0.00043745220092943483, 0.007858496966205636, 0.006656715268422125, 0.007928990993784166, 0.048537112224131894, 0.007796256830284552, 0.05045636900905993, 0.0015705352996952017, 0.0023463610905693024, 0.006118904754150599, 0.016223784316445587, 0.0026429710991407863, 0.009219799941287144, 0.0004846532219738382, 0.006393123038932588, 0.009627470576569389, 0.004219549111487619, 0.00862541062169233, -0.003596786511372279, 0.007712605502245584, 0.005564007387696015, 0.0005122059671670694, 0.005074971070589844, -0.0030334944955765684, 0.0026870124142532245, 0.0017707030804557944, 0.025274502465189818, 0.04382695099053257, 0.28793565018101486, 0.036563181760076426, 0.000715629944009532, 0.0015136343236775108, 0.007692988915379982, 0.010159093725542846, 0.0034403201620413298, 0.009055025346168687, 0.011409092462684997, 0.005128805716747738, 0.014517044629690695, 0.0008846975722413846, 0.002781399559714742, 0.0054045495711721086, 0.0009340743825414124, 0.00378971629742039, 0.0036674096550463986, 0.0004196855749226433, 0.0035821561289277695, -0.0002558285422788082, 0.0021321685500956993, 0.0021738864078124946, 0.005002283356241191, 0.0221783575509909, -0.0023330804655605887, 0.0069534170987954535, 0.007306017945991507, 0.012893566420751519, 0.01620984152411014, 0.0010559142575856312, -0.0003466647234033388, -0.00019143540748176193, -0.0021888217658968495, -0.004195335939848033, -0.0007748225230352019, 0.0015085292862486457, -0.005309177199696023, -0.0079262799619993, 0.004358864931554274, 0.12099023009653932, 0.008682705579209304, -0.003207854831378708, -0.004780340622967038, -0.0006328564016921961, -0.007344934566207973, 0.013472221089643837, -0.0026944844979319735, 0.01422876549031086, -0.0034358151585689852, -0.002707832970428302, 0.0011841112592048883, 0.0032634343708633495, -0.002363794859228063, 0.0003288583262065752, 0.008142648951760683, 0.01690464679349938, 0.003955664119537934, 0.015794592997848956, 0.009206096426216087, 0.008391867464236919, -0.0083699201190907, -0.005225288072731679, -0.004335498713908553, -0.0028598517300453263, 0.004262973260503667, 0.006058435322216713, 0.0014817233536271997, 0.006532234450706554, 0.005580707979843398, -0.0011631607738795157, 0.005286180536512954, 0.0028152786906432722, -0.0014039199243131198, 0.0021655114925199226, 0.00027293821982030516, -0.0014944330848236866, -0.0038220745037785948, 0.001871519776751881, -0.0012826475628452312, 0.003221184007935372, 0.005305570355903218, 0.005611204299020071, -0.0014457912621078362, -0.00480534564413314, 0.00012779796357949297, 0.0023650652530645146, 0.006149231647639268, 0.006967034129117968, 0.004519952573228974, 0.002635497766589774, 0.006656059663033102, -0.002903998476623039, -0.0012088063246387404, 0.009818162002690738, 0.007426864534394369, 0.009458784076305638, 0.015902476832395304, 0.010383786037909789, 0.002070520119507413, -0.003496080499687089, 0.007126864203493705, -0.009715328492343387, -0.006388270956269753, 0.010400630070108526, 0.000735298986987542, -0.0009644210010705917, 0.006241035619032875, 0.026270778485604735, 0.0013290793510549322, 0.02792755469992229, 0.018393695461502324, 0.01925079937328616, 0.012230613445833505, -0.00432653525580648, -0.005855732085519471, -0.000374969007022353, -0.0011974349183055929, 0.004022235491926837, -0.0024293125364746814, -0.003462399436700412, -0.004618175517165662, 0.005179222023716713, 0.0008853004378141149, -0.003097504989747253, 0.001072360521186499, 0.03524574825688057, -0.003053436489951037, -0.0008980318856744833, 0.000380916346545763, 0.0028755110368924907, 0.006041367912704285, 0.0057884352751578225, 0.014566733308461617, -0.001647721322984384, 0.005520569342417598, 0.0027261337367722738, -5.4363462226411546e-05, 0.009503016512282287, -0.0004904197862722268, -4.4701636972614666e-05, 0.01713642408808142, 0.01643590017934761, 0.08963603591505141, 0.01713180900511091, -0.005263054826074449, 0.026345740127259758, 0.0034172034741223865, 0.001973265363952373, -0.00043227958076724635, 0.00159846926196592, -0.0004757678763304202, -0.00012780458776784652, -0.000831403404382612, -0.0005042622311167018, 0.0045626747333254265, 0.007543993647366347, -4.744355296295621e-05, 0.0007639136061108898, -0.00496657235623153, -0.0031520762561112596, 0.0027021267910091484, 0.0022513323505504957, 0.0027197475518957463, -0.0009398880253050807, -0.0005842864587914442, -2.3373589181535365e-05, 0.0005432974404100581, 0.002773191797465874, -0.0004457475330966442, -0.0029483648315359184, -0.00048311174018673226, -0.005824194820805897, 0.00047239289880243973, -0.002219358165312642, 0.009098453177997404, 0.0008306644593375558, -0.00037321427780517873, 0.010310210350574854, -0.00026631135682889497, 0.004280212297156119, -0.0030295866406836237, -0.001781391738952447, -0.0038875735542212913, -0.001216153477801242, -0.0016574242878115049, -0.0023622538241401024, 0.006447538257340936, -0.0013610611985054525, 0.004933459219317926, -0.0034285792039338704, -0.0023251038200879028, 0.0015437650656288514, -0.006527120325667263, -0.006278825727164289, -0.0008062506685607129, 0.0005588559168618398, -0.00407544697390336, 0.0009669278126405867, -0.0035457868747766773, 0.0007556596130721887, -0.0028444545937185784, -0.002685545490754881, 0.0007368439690934229, -0.0022287540579540876, 0.0006543986851944263, 0.0037722461132709143, -0.007072342002607646, 0.009627725254463775, 0.0005383542558976387, 0.0028366361365707174, -0.0020491134658221504, 0.0011016052571163962, 0.0036431393581475547, 0.006167486927105392, -0.001101268517284943, 0.004434681417782442, -0.000978363705780411, -0.0015234057135871332, 0.0015474327577451419, -0.007873927377325632, 0.0034803396608679375, -0.00039911222606118667, 0.01027635236379203, -0.003748306364191193, -0.0024502129311430127, -0.004096851538315611, -0.0012643874470795273, -0.004903388467517137, 0.004110098403724792, -0.0006162451738829304, -0.0012445053283884429, 0.005745497320708064, 0.012376267389163767, -0.0041476517022944175, -0.00044033133667769974, -8.724563242058137e-05, 0.007349656639996362, 0.0012348130758946673, -0.005072194067256698, -0.001506369067426582, -0.0016569224761416783, -0.0014254118244946272, 0.0018914151042605438, -0.001385698500899268, 0.0003120026250253905, -0.00430132231951763, -0.007027096118210986, 0.000762767432626476, -0.0027228875639761026, -0.13834937046172138]",talk.politics.guns,0.8801884651184082,"['from', 'ps', '##c', '@', 'se', '##i', '.', 'cm', '##u', '.', 'ed', '##u', '(', 'peter', 'cape', '##ll', ')', 'on', 'rec', '.', 'martial', '-', 'arts', '.', '.', '.', '>', 'i', ""'"", 'm', 'sure', 'such', 'weapons', 'have', 'been', 'developed', '.', 'our', 'society', 'does', 'not', ',', '>', 'however', ',', 'condo', '##ne', 'their', 'possession', 'or', 'use', '.', 'actually', ',', 'joe', ',', 'i', 'wrote', 'the', 'above', '.', 'peter', 'was', 'responding', 'to', 'my', 'article', '.', 'i', ""'"", 'm', 'actually', 'rather', 'confused', 'by', 'your', 'post', '.', 'i', 'suppose', 'i', 'didn', ""'"", 't', 'make', 'myself', 'clear', ',', 'cause', 'you', 'seem', 'to', 'have', 'gotten', 'exactly', 'the', 'opposite', 'impression', 'from', 'what', 'i', 'intended', '.', 'i', 'suppose', '""', 'the', 'authorities', '""', 'might', 'have', 'been', 'a', 'better', 'term', 'than', '""', 'society', '""', '.', 'carry', 'and', 'use', 'a', 'firearm', 'in', 'many', 'parts', 'of', 'the', 'country', '(', 'certainly', 'the', 'parts', 'i', 'live', 'in', ')', ',', 'and', 'expect', ',', 'at', 'the', 'very', 'least', ',', 'to', 'have', 'an', 'awful', 'lot', 'of', 'explaining', 'to', 'do', '.', 'and', 'there', 'is', 'also', 'appears', 'to', 'be', 'a', 'trend', 'in', 'society', 'at', 'large', 'that', 'actively', 'opposes', 'what', 'many', 'see', 'as', 'their', 'right', 'to', 'defend', 'themselves', '.', 'in', 'a', 'few', 'other', 'parts', 'of', 'our', 'society', ',', 'handgun', '##s', 'are', 'banned', 'or', 'so', 'restricted', 'as', 'to', 'be', 'practically', 'unavailable', 'to', 'the', 'law', '-', 'ab', '##idi', '##ng', 'citizen', 'for', 'self', '-', 'defense', 'outside', 'the', 'home', '.', 'funny', ',', 'though', ',', 'how', 'the', 'criminals', 'in', 'such', 'places', 'continue', 'to', 'have', 'a', 'lush', 'supply', 'of', 'guns', 'and', 'no', 'com', '##pu', '##nction', '##s', 'about', 'using', 'them', '.', 'im', '##ho', ',', 'you', 'don', ""'"", 't', 'need', 'to', 'be', 'either', 'a', 'political', 'philosopher', 'or', 'a', 'crime', 'victim', 'to', 'realize', 'that', 'there', ""'"", 's', 'a', 'flaw', 'in', 'the', 'gun', '-', 'grab', '##bers', ""'"", 'logic', '.', 'agreed', '.', 'you', ""'"", 're', 'welcome', 'to', 'your', 'ho', ',', 'too', ',', 'the', 'first', 'amendment', 'being', 'as', 'important', 'as', 'the', 'second', ',', 'but', 'please', 'don', ""'"", 't', 'let', 'your', 'obvious', 'good', 'intentions', 'be', 'sub', '##verted', 'by', 'ins', '##up', '##port', '##able', 'general', '##ities', 'about', 'something', 'as', 'big', 'and', 'diverse', 'as', 'us', 'society', '.', 'my', 'only', 'intention', 'was', 'to', 'comment', 'that', 'the', 'existence', 'of', 'suitable', 'weapons', 'of', 'self', 'defense', 'doesn', ""'"", 't', 'mean', 'you', ""'"", 'll', 'escape', 'a', 'whole', 'shit', '##load', 'of', 'trouble', 'should', 'you', 'be', 'forced', 'to', 'use', 'them', '.', 'or', 'by', 'the', 'naive', 'hope', 'that', 'making', 'gun', 'possession', 'a', 'crime', 'will', 'give', 'pause', 'to', 'someone', 'who', 'would', 'be', 'a', 'criminal', 'anyway', '.', 'i', 'made', 'no', 'such', 'statements', ',', 'nor', 'do', 'i', 'have', 'such', 'a', 'naive', 'hope', 'or', 'outlook', '.', 'wishing', 'you', 'peace', 'and', 'the', 'where', '##with', '##al', 'to', 'defend', 'yourself', 'if', 'others', ""'"", 'thoughts', 'are', 'not', 'that', 'kindly', ',', 'that', ""'"", 's', 'all', 'i', 'want', ':', 'the', 'opportunity', 'to', 'leave', 'in', 'peace', ',', 'or', 'to', 'have', 'the', 'means', 'to', 'defend', 'myself', 'when', 'that', 'in', 'not', 'possible', '.', 'i', '*', 'think', '*', 'we', 'agree', 'on', 'this', 'issue', '.', 'i', 'guess', 'my', 'position', 'didn', ""'"", 't', 'survive', 'the', 'transition', 'from', 'cognition', 'to', 'as', '##ci', '##i', '.']"
384,,,,,
385,,,,,
386,,,,,
387,,,,,
